Genotype table stem mean_rank Seed Long_Stamens Short_Stamens Petal_Area Petal_Length Petal_Width Sepal_Area Sepal_Length Sepal_Width Leaf_Area Leaf_Length Leaf_Width j.semis j.transplantation j.fleur1 j.recolte j.death flowering_time life_span
9540 3 principal 11 45.8984177310144 2.03361165855277 1.42318113989526 1.03925921453356 2.37808032362718 0.800569203697974 0.886546450716728 1.72801196546649 0.683905556480076 40.6368299312903 15.1933982460643 5.60243128396667 371 409 485 491 NA 114 NA
9541 2 principal 12 50.4175831340963 3.02186203739853 2.94083506295232 2.01742710522463 3.29200724059357 1.14160632037479 1.03766487209026 1.9583585783069 0.717032988931025 23.7959165549089 10.6436904461297 4.72911006115768 370 416 463 469 NA 93 NA
9542 2 unknown 14.3417265892009 NA NA NA NA NA NA NA NA NA 65.2090704592397 13.4803018587442 8.36904367158188 370 407 NA NA 503 NA 133
9543 1 unknown 14.3417265892009 NA NA NA NA NA NA NA NA NA 53.3760552400925 11.3158990400238 7.33635527790318 370 407 462 472 NA 92 NA
9544 1 principal 14 NA NA NA NA NA NA NA NA NA 22.7491738962825 9.95516028958092 4.78856591951816 370 407 440 447 NA 70 NA
9545 3 unknown 14.3417265892009 NA NA NA NA NA NA NA NA NA 25.5246201158814 10.7159459897647 5.17593702041046 370 407 469 477 NA 99 NA
9546 2 principal 12 57.4175831340963 2.69419537073186 2.26050172961899 1.41592710522463 2.69325724059357 0.946106320374789 1.00516487209026 1.8421085783069 0.746032988931025 15.5939165549089 7.89669044612965 4.39711006115768 370 408 477 483 NA 107 NA
9548 2 unknown 14.3417265892009 NA NA NA NA NA NA NA NA NA 49.8920704592397 14.1793018587442 7.02004367158188 370 408 NA NA 503 NA 133
9549 3 unknown 14.3417265892009 NA NA NA NA NA NA NA NA NA 60.0186201158814 16.4929459897647 6.89593702041046 370 407 476 NA 503 106 133
9551 1 unknown 14.3417265892009 NA NA NA NA NA NA NA NA NA 24.8770552400925 10.1678990400238 4.94635527790317 370 408 NA NA 503 NA 133
9552 3 unknown 14.3417265892009 NA NA NA NA NA NA NA NA NA 43.0296201158814 16.9379459897647 5.93593702041046 370 408 NA NA 503 NA 133
9553 3 unknown 14.3417265892009 NA NA NA NA NA NA NA NA NA 39.4536201158814 10.7009459897647 6.31793702041046 370 408 497 NA 503 127 133
9556 3 principal 13 50.2071729847945 2.90827512081496 2.43807291265347 1.15313466745962 2.88356315640035 0.845894607818137 0.98591008892794 1.86125369921758 0.700649563473081 22.1311024918111 10.933770908236 4.47807553600585 370 416 475 479 NA 105 NA
9557 3 principal 11 NA NA NA NA NA NA NA NA NA 58.2408299312903 16.8898982460643 7.58193128396667 370 407 477 482 NA 107 NA
9558 1 unknown 14.3417265892009 NA NA NA NA NA NA NA NA NA 30.9690552400925 12.5458990400238 5.60935527790318 370 407 506 NA 503 136 133
9559 2 principal 15 60.8807160147664 2.68769056412515 2.13408938875631 1.51099028461371 2.89598148975334 0.894219426555033 0.943543662740408 1.92905451226687 0.654023999420532 70.23682539569 17.7269994393872 7.54432643921646 370 408 447 454 NA 77 NA
9560 1 principal 18 67.5709895373949 2.50468793463917 2.22963011128042 1.73101985025367 3.021736294322 1.02777871482709 1.07505764660784 1.91406594408554 0.764290801177396 40.055719017324 14.6409056139243 5.87485442359652 370 407 440 447 NA 70 NA
9561 3 unknown 14.3417265892009 NA NA NA NA NA NA NA NA NA 36.5206201158814 12.0989459897648 5.92593702041046 370 407 490 NA 503 120 133
9562 2 principal 15 42.8807160147664 3.13435723079182 2.92358938875631 2.42124028461371 3.36898148975334 1.22996942655503 1.2815436627404 2.14738784560021 0.832357332753865 64.9588253956901 16.9779994393872 7.58932643921646 370 407 463 476 NA 93 NA
9564 3 principal 13 NA NA NA NA NA NA NA NA NA 40.8831024918111 11.455770908236 6.25307553600585 370 407 489 496 NA 119 NA
9565 1 principal 18 61.5709895373949 3.21768793463917 2.51363011128042 2.10051985025367 3.589486294322 0.960028714827087 1.35580764660784 2.34206594408555 0.765040801177396 26.805719017324 12.9099056139243 4.21285442359652 370 407 447 475 NA 77 NA
9567 2 principal 11 47.2632055072062 2.55811363960076 1.97580584323988 2.6402393787616 3.34776582420698 1.49206861831471 1.06723305298465 1.93223771143136 0.728785985434523 50.5622802746486 15.4022541150438 6.82303793513809 370 407 492 499 NA 122 NA
9568 2 unknown 14.3417265892009 NA NA NA NA NA NA NA NA NA 45.8590704592397 14.2993018587442 6.66604367158188 370 407 499 NA 503 129 133
9569 3 principal 15 55.5159282385746 2.80593858307715 2.66413135207836 2.00976012038567 3.51979598917353 1.1519700119383 1.15502372713915 2.08699543296867 0.714643570466085 46.5243750523318 13.3036435704077 6.46621978804503 370 407 472 479 NA 102 NA
9571 1 principal 18 66.5709895373949 1.86635460130584 1.45479677794709 1.36976985025367 3.030986294322 0.879778714827087 0.93505764660784 1.93181594408554 0.677540801177396 52.439719017324 14.6289056139243 6.70185442359652 370 408 440 447 NA 70 NA
9573 2 principal 18 64.3438488954365 2.24685242418511 1.59567704789363 1.1673034640028 2.4867057389131 0.896582532735278 0.933505786723893 1.92358377956017 0.673015009910038 49.6847342364712 14.8833084326448 6.38754281727523 370 407 447 456 NA 77 NA
9574 3 principal 17 48.8246834923546 2.48660204533935 1.9254564581699 1.04213557331173 2.54727882194671 0.753545416058463 0.762887365350365 1.66248716671976 0.621637577459089 51.4706476128526 16.8055162325794 6.48836404008421 370 407 476 490 NA 106 NA
9577 3 unknown 14.3417265892009 NA NA NA NA NA NA NA NA NA 66.7846201158814 17.4089459897648 8.00793702041046 370 408 NA NA 503 NA 133
9578 3 principal 14 52.3615506116845 2.97885685194606 2.40876879903258 1.43332239392265 3.13730457278694 0.948932309878219 1.03184190803355 1.98812456609312 0.776146566969583 43.0777387720714 14.5842072393219 6.22814766202544 370 408 450 457 NA 80 NA
9579 1 principal 11 59.4903461491647 3.0668658167215 2.60725890662667 2.33220576501248 3.95604637961588 1.12726480040652 0.939784912868597 1.97321987595673 0.627061776701881 43.6532650555014 13.4108512963234 6.62934954145939 370 408 486 492 NA 116 NA
9581 1 unknown 14.3417265892009 NA NA NA NA NA NA NA NA NA 75.0410552400925 15.7098990400238 8.72935527790318 370 407 489 NA 503 119 133
9582 2 unknown 14.3417265892009 NA NA NA NA NA NA NA NA NA 43.4290704592397 13.8413018587442 6.15304367158188 370 407 485 NA 503 115 133
9583 2 unknown 14.3417265892009 NA NA NA NA NA NA NA NA NA 60.8700704592397 14.0723018587442 7.89304367158188 370 407 506 NA 503 136 133
9584 2 principal 20 50.6526041492165 2.07018255311396 1.72506882065184 1.41992891692885 2.50043857168627 1.01265793685544 0.746869424935106 1.52782551331127 0.637259016903042 54.7960067969919 16.3391810948165 6.71968706931441 370 407 475 498 NA 105 NA
9585 1 unknown 14.3417265892009 61.7573677000633 2.25325548054679 1.94381608330461 1.46518013616528 2.8154614095824 1.02477079329367 0.89217904980717 1.88147230809566 0.670503099908797 48.5690552400925 13.1188990400238 6.55835527790317 370 407 434 443 NA 64 NA
9586 2 unknown 14.3417265892009 NA NA NA NA NA NA NA NA NA 31.2220704592397 11.1673018587442 5.66704367158188 370 416 NA NA 503 NA 133
9587 2 principal 31 51.3507580450069 3.51533159555603 3.27947357082202 2.31299390802215 4.25909415193874 1.05007265951634 1.36261943509677 2.35240504894226 0.776976055364566 45.410005879856 15.8629807367609 6.4054804555299 370 407 489 507 NA 119 NA
9588 2 principal 12 NA NA NA NA NA NA NA NA NA 21.6599165549089 9.37169044612965 4.61911006115768 370 408 475 479 NA 105 NA
9590 3 principal 13 49.2071729847945 1.71794178748162 1.64807291265347 0.628634667459619 2.05206315640036 0.632644607818137 0.75241008892794 1.70475369921758 0.624399563473081 52.1921024918111 17.546770908236 5.92107553600585 370 407 442 450 NA 72 NA
9591 2 principal 14 46.7263383878763 2.48135883299405 1.4768935023772 1.92755255815068 3.21424007336675 1.12268172449495 1.08502851030147 2.10210031205799 0.675526995924029 45.0011891154297 14.7625631083014 6.26725431319686 370 408 470 476 NA 100 NA
9593 2 unknown 14.3417265892009 NA NA NA NA NA NA NA NA NA 60.6170704592397 15.6533018587442 7.77804367158188 370 408 493 NA 503 123 133
9594 1 unknown 14.3417265892009 NA NA NA NA NA NA NA NA NA 63.9340552400925 17.6138990400238 7.47835527790317 370 408 498 NA 503 128 133
9595 2 principal 20 56.6526041492165 2.62284921978063 2.37056882065184 1.61942891692885 3.30668857168627 0.957907936855441 1.13886942493511 1.95907551331127 0.754509016903042 35.7530067969919 11.4851810948165 5.91668706931441 370 408 468 476 NA 98 NA
9597 1 principal 18 54.5709895373949 2.55893793463917 1.76329677794709 1.20001985025367 2.448486294322 0.931528714827087 0.97855764660784 1.80656594408555 0.783790801177396 41.503719017324 12.6539056139243 6.35285442359652 370 408 NA 463 NA NA NA
9598 1 principal 15 NA NA NA NA NA NA NA NA NA 49.2568101765428 14.0885966206668 5.91463804553775 370 407 475 482 NA 105 NA
9600 3 principal 19 NA NA NA NA NA NA NA NA NA 21.7589201733733 12.3163888947511 4.1885082921234 370 407 463 475 NA 93 NA
9601 1 unknown 14.3417265892009 NA NA NA NA NA NA NA NA NA 37.6090552400925 11.9058990400238 5.87735527790317 370 408 492 NA 503 122 133
9602 2 principal 15 59.8807160147664 2.43110723079182 1.86658938875631 1.53974028461371 2.99698148975334 0.967219426555033 0.995710329407075 2.02622117893354 0.675773999420532 43.2688253956901 15.2879994393872 6.34532643921646 370 408 475 479 NA 105 NA
9606 3 principal 11 41.8984177310144 2.56386165855277 2.08718113989526 1.36650921453356 2.80383032362718 0.878069203697974 0.979796450716728 1.99601196546649 0.667405556480076 82.2938299312903 19.0158982460643 7.72793128396667 370 407 441 447 NA 71 NA
9609 3 unknown 14.3417265892009 67.1654392819131 2.41306798904473 2.17107164990652 0.833483585686367 2.5094953535937 0.716075196585124 0.669940587655301 1.61351439760541 0.591096879686993 29.6376201158814 11.3199459897648 4.93993702041046 370 407 447 451 NA 77 NA
9610 1 both 5.09164337 NA NA NA NA NA NA NA NA NA 57.8248127965498 14.474500597633 7.06120153396542 370 408 447 454 NA 77 NA
9611 3 unknown 14.3417265892009 54.1654392819131 2.66646798904473 1.13257164990652 1.41523358568637 3.03399535359369 0.856825196585123 0.886940587655301 2.02651439760541 0.611846879686993 34.9046201158814 10.8869459897648 5.70393702041046 370 408 461 465 NA 91 NA
9612 2 principal 15 NA NA NA NA NA NA NA NA NA 69.23382539569 15.3929994393872 8.29332643921645 370 408 454 461 NA 84 NA
9616 2 unknown 14.3417265892009 NA NA NA NA NA NA NA NA NA 44.8510704592397 13.4543018587442 6.33304367158188 370 408 NA NA 503 NA 133
9619 2 principal 14 NA NA NA NA NA NA NA NA NA 55.8131891154297 16.0425631083014 6.87325431319686 371 407 447 458 NA 76 NA
9622 1 principal 13 59.7991014029447 2.99594594565036 2.51381734605156 1.39258121793854 2.91227921238906 0.952090204526679 1.04014855107981 1.93896160970782 0.732555783694885 57.2555376160221 13.0047239584951 7.38449379349857 371 407 454 458 NA 83 NA
9625 2 principal 11 NA NA NA NA NA NA NA NA NA 33.7432802746486 12.5432541150438 4.80803793513809 370 408 463 469 NA 93 NA
9626 2 both 10 NA NA NA NA NA NA NA NA NA 53.1770200407699 13.1717548594103 6.85708357932707 370 408 NA 456 NA NA NA
9629 3 principal 11 55.8984177310144 2.86327832521944 2.32368113989526 1.44200921453356 2.84358032362718 0.919069203697974 0.716546450716728 1.82901196546649 0.532405556480076 41.1858299312903 11.8348982460643 6.20593128396667 370 408 447 455 NA 77 NA
9630 1 principal 18 NA NA NA NA NA NA NA NA NA 17.181719017324 9.15690561392434 3.78785442359652 370 408 450 463 NA 80 NA
9631 3 principal 16 NA NA NA NA NA NA NA NA NA 10.7170113325922 6.39707990149358 2.86529191406463 370 408 483 496 NA 113 NA
9632 2 principal 17 NA NA NA NA NA NA NA NA NA 45.6680979562108 14.1778721015589 6.59747069125564 370 416 482 490 NA 112 NA
9636 2 principal 11 NA NA NA NA NA NA NA NA NA 30.6082802746486 11.9532541150438 5.07103793513809 370 407 471 478 NA 101 NA
9637 2 principal 17 NA NA NA NA NA NA NA NA NA 48.2250979562108 17.2368721015589 5.15747069125564 370 407 454 468 NA 84 NA
9638 3 principal 12 57.0527953579045 2.85931005635053 1.54287702627437 2.12769694099659 3.48332174001377 1.10110690575806 0.887978269822334 1.88713283234203 0.717402559976579 51.8924662115507 15.8353345771502 6.27800340998626 370 NA 475 484 NA 105 NA
9641 1 principal 12 NA NA NA NA NA NA NA NA NA 39.9269013357617 13.7562876274092 5.82042166747898 370 407 476 484 NA 106 NA
9643 1 principal 21 NA NA NA NA NA NA NA NA NA 47.8746278581051 14.3232146071819 6.15007080165529 370 407 448 463 NA 78 NA
9644 1 principal 13 49.7991014029447 3.03119594565036 2.40731734605156 2.07433121793854 3.06452921238906 1.22034020452668 1.20239855107981 2.05971160970782 0.761555783694885 28.5885376160221 8.79072395849506 5.74749379349857 370 408 464 469 NA 94 NA
9645 3 principal 18 57.9790611192447 2.84710044313711 2.51505234454901 2.42982329977476 3.84727023833329 1.17983311811854 1.30706918445597 2.2518580335953 0.774634580955592 43.3082838931129 11.5439525636653 6.66143616610381 370 408 469 475 NA 99 NA
9647 1 principal 14 65.9534790298348 2.50636101011479 2.48151323243066 1.17576894440156 2.38552062877565 0.845377906586761 0.940580370185416 1.78708247658336 0.695302787191387 30.1741738962825 14.9471602895809 4.76456591951816 371 407 442 449 NA 71 NA
9649 2 principal 15 57.8807160147664 2.67285723079182 2.61675605542298 1.37099028461371 3.20798148975333 0.894969426555033 1.02746032940707 1.97372117893354 0.688273999420532 41.3318253956901 13.9819994393872 5.96832643921646 370 407 455 461 NA 85 NA
9651 2 principal 12 64.4175831340963 2.73686203739853 2.05600172961899 1.94417710522463 3.08100724059357 1.16910632037479 1.03191487209026 1.9203585783069 0.720032988931025 71.0519165549089 15.7226904461297 7.89911006115768 370 408 447 450 NA 77 NA
9653 3 secondary 4.333333333 61.3856712895923 1.96430999544854 1.49243490933038 1.34155650514504 2.76444971708167 0.923409830744782 0.956506188959079 1.84926457430321 0.696973308287572 42.2592421105141 13.6871368750294 6.50088167971677 370 408 447 455 NA 77 NA
9656 1 principal 12 53.6447237760547 2.42229754785259 2.11012145967245 3.09039349147551 3.53853779600247 1.4310525024666 1.5497167319742 2.35459074283227 0.847558780198383 36.8689013357617 12.0062876274092 6.34042166747898 370 408 478 484 NA 108 NA
9657 3 principal 11 65.8984177310144 2.66761165855277 2.58868113989526 0.937509214533564 2.58733032362718 0.766319203697974 1.07454645071673 1.89576196546649 0.781905556480077 39.8028299312903 11.9018982460643 7.05193128396667 370 407 441 447 NA 71 NA
9659 2 principal 18 53.3438488954365 2.60810242418511 2.57267704789363 1.3520534640028 2.8729557389131 0.799582532735278 0.899255786723893 2.04078377956017 0.614165009910038 38.8247342364712 13.2343084326448 5.80554281727523 370 407 454 465 NA 84 NA
9660 1 principal 15 72.1078566567248 2.55719274124588 2.32537578547644 0.96595667086459 2.66926204516224 0.674665608646842 1.03401218929102 1.99020334345891 0.709549790687889 38.7768101765428 12.7085966206668 6.06463804553775 370 408 447 454 NA 77 NA
9663 1 principal 19 66.7253671642849 2.76268633243694 2.2629926643262 1.6114575767167 2.98372771070859 0.961816416887168 1.21323946571345 2.23143681096109 0.764787804673898 46.2533552975843 11.0193419450102 6.92492654961611 370 408 462 471 NA 92 NA
9664 2 principal 12 54.4175831340963 2.65419537073186 2.04050172961899 2.70217710522463 3.82000724059357 1.29810632037479 1.09641487209026 2.0003585783069 0.719532988931025 61.0109165549089 14.5096904461297 7.70211006115768 370 408 464 468 NA 94 NA
9665 1 unknown 14.3417265892009 NA NA NA NA NA NA NA NA NA 54.3640552400925 12.4658990400238 7.60635527790317 370 408 455 NA NA 85 NA
9672 3 principal 22 56.5965716268048 2.39134403432816 1.88183589006543 1.97957420562687 2.95223590387965 1.16998392635887 1.1495464608784 2.01534150109749 0.7631225949416 61.0658290141544 14.4926978880087 7.72472467018217 370 408 477 497 NA 107 NA
9678 3 principal 14 63.3615506116845 2.89760685194606 2.44026879903258 2.32907239392265 3.62155457278694 1.13768230987822 1.15559190803355 2.06862456609312 0.721396566969583 46.0637387720714 13.6102072393219 6.70414766202544 370 408 465 471 NA 95 NA
9686 2 principal 20 57.6526041492165 3.15109921978063 2.46456882065184 2.82617891692885 3.84168857168627 1.34665793685544 1.11411942493511 1.93307551331127 0.762759016903042 34.9160067969919 10.9721810948165 5.45168706931441 371 407 468 475 NA 97 NA
9697 2 principal 20 52.6526041492165 2.35309921978063 1.51106882065184 1.09542891692885 2.62493857168627 0.806407936855441 0.934619424935106 1.73082551331127 0.747259016903042 38.4800067969919 14.2631810948165 5.45268706931441 371 407 447 457 NA 76 NA
9698 3 secondary 2 60.3252121514747 2.45555721100001 2.11480163400508 1.51105673142873 2.82408917477504 0.922684227467238 0.884583611390338 1.77470418461391 0.65687333998878 51.1638258014142 15.2766200391778 6.71462354358839 370 408 482 498 NA 112 NA
9699 2 principal 11 63.2632055072062 3.01511363960076 2.73030584323988 1.8112393787616 3.46676582420698 1.09331861831471 1.32323305298465 2.13448771143136 0.817535985434523 33.3502802746486 11.0602541150438 5.82003793513809 370 408 462 468 NA 92 NA
9703 3 principal 19 59.1334387461347 2.78834884093487 2.07074823092811 1.70101102623778 3.10626165471988 1.01187082017863 1.09100100356158 2.03547890047085 0.769381584452094 38.6679201733733 11.4583888947511 5.8595082921234 370 408 468 475 NA 98 NA
9704 2 principal 13 42.5719607609863 2.92136043519629 2.8776976159981 2.03036483168766 3.50399865698016 1.07414402243487 1.15759669119586 2.10972944518245 0.701529992427527 14.6905528351693 8.25512677721551 3.57918218717727 370 407 NA 490 NA NA NA
9705 3 principal 15 62.5159282385746 2.64910524974382 2.55846468541169 1.74326012038567 3.16179598917353 1.0549700119383 0.896273727139153 1.91324543296867 0.624393570466085 16.6773750523318 8.39864357040772 3.41521978804503 371 407 454 461 NA 83 NA
9706 2 principal 21 53.8069817761065 2.4930976175784 1.91226470703095 1.09886664339188 2.58217998807286 0.763445638915522 0.959051244040712 1.84519638018681 0.685756020399545 52.6286430772523 12.9776174259023 7.207759195334 371 408 475 491 NA 104 NA
9707 2 principal 17 41.1894712685464 2.68502069305401 2.58448116151452 1.12636573753977 2.59746432252651 0.924794830675196 0.923073967618287 1.81446291268463 0.709268006413536 38.9990979562108 11.0158721015589 5.69347069125564 370 407 457 465 NA 87 NA
9709 1 unknown 14.3417265892009 NA NA NA NA NA NA NA NA NA 51.8030552400925 13.4748990400238 6.89335527790317 371 407 443 NA NA 72 NA
9710 1 principal 14 53.9534790298348 2.92019434344812 2.12451323243066 1.93851894440156 3.61677062877565 1.06362790658676 1.20933037018542 2.03558247658336 0.803552787191387 42.0741738962825 13.3041602895809 6.48056591951816 371 407 464 469 NA 93 NA
9711 3 principal 20 54.2878163730247 2.59809723873264 1.18344411730722 1.26444875270081 2.96500307110647 0.787408522238708 0.701682822667184 1.75134976734639 0.528128587948596 34.7075564536337 9.620825225837 5.73958041814299 371 407 468 475 NA 97 NA
9713 3 unknown 14.3417265892009 55.1654392819131 2.10306798904473 0.993571649906523 0.775983585686367 2.03524535359369 0.691325196585123 1.0291905876553 2.00676439760541 0.712346879686993 56.3996201158814 14.8419459897647 7.33993702041046 370 407 449 457 NA 79 NA
9714 1 principal 16 54.2622342836148 2.55194113904365 2.20590500518888 2.01614439732762 3.13100346154882 1.21970331070692 0.997444008396628 1.89657421033445 0.700046794184391 48.3374464568032 13.3940329517526 6.97971017155734 370 408 470 478 NA 100 NA
9716 1 unknown 14.3417265892009 NA NA NA NA NA NA NA NA NA 43.6560552400925 10.7348990400238 6.88135527790317 370 408 500 NA 503 130 133
9717 2 unknown 14.3417265892009 NA NA NA NA NA NA NA NA NA 50.9050704592397 13.9703018587442 6.98804367158188 370 408 NA NA 503 NA 133
9718 3 principal 16 58.6703058654646 2.90760364754158 2.67566057179079 2.5074978468487 3.30998740556012 1.37040771399838 1.40645554624476 2.26286629984421 0.840140573962587 66.9470113325922 16.3300799014936 8.14429191406463 370 407 NA 465 NA NA NA
9722 3 unknown 14.3417265892009 NA NA NA NA NA NA NA NA NA 56.1106201158814 16.4869459897647 6.64593702041046 370 408 471 NA 503 101 133
9723 2 principal 14 59.7263383878763 3.04635883299405 2.6758935023772 1.92430255815068 3.26999007336675 1.16418172449495 1.28552851030147 2.12910031205799 0.828526995924029 63.0171891154297 16.5555631083014 7.32925431319686 370 407 456 463 NA 86 NA
9725 3 principal 13 64.2071729847945 2.61560845414829 2.13907291265347 1.25888466745962 2.82836315640035 0.926994607818137 0.93391008892794 1.76625369921758 0.736899563473081 55.2661024918111 12.343770908236 7.43807553600585 370 408 444 450 NA 74 NA
9726 3 principal 14 66.3615506116845 2.84585685194606 2.20626879903258 1.84532239392265 3.18680457278694 1.06293230987822 1.26309190803355 2.09087456609312 0.831146566969583 51.4607387720715 15.3652072393219 6.61314766202544 370 407 442 447 NA 72 NA
9729 2 principal 11 50.2632055072062 2.93469697293409 2.47030584323988 2.9074893787616 3.84726582420698 1.28806861831471 1.29048305298465 2.06098771143136 0.817535985434523 50.9312802746486 14.3402541150438 7.16603793513809 370 407 489 498 NA 119 NA
9730 2 unknown 14.3417265892009 61.5302270581049 2.71056997009272 2.44119635325114 1.66246374991441 2.8811808541735 1.11307461120186 1.30837718992322 2.07474014357028 0.81247730864144 30.8480704592397 10.6723018587442 5.40304367158188 371 407 475 485 NA 104 NA
9731 1 principal 18 49.5709895373949 2.54393793463917 2.21129677794709 2.98551985025367 3.479736294322 1.44927871482709 1.38530764660784 2.07031594408555 0.880290801177396 38.689719017324 11.5939056139243 6.33485442359652 370 407 469 477 NA 99 NA
9732 1 principal 16 54.2622342836148 2.49335780571032 2.18023833852221 1.63389439732762 2.78775346154882 1.02320331070692 1.19544400839663 2.00757421033445 0.739046794184391 48.6284464568032 14.6160329517526 6.68171017155734 370 408 489 496 NA 119 NA
9735 3 principal 17 69.8246834923546 2.85410204533935 2.7923564581699 2.20838557331173 3.10427882194671 1.24379541605846 1.18413736535037 2.08923716671976 0.728887577459089 NA NA NA 371 407 465 471 NA 94 NA
9737 2 unknown 14.3417265892009 NA NA NA NA NA NA NA NA NA 79.1330704592397 19.5223018587442 7.85204367158188 370 408 489 NA 503 119 133
9738 1 unknown 14.3417265892009 50.7573677000633 2.48190548054679 2.17531608330461 2.16843013616528 3.4387114095824 1.56202079329367 1.12342904980717 1.94197230809566 0.809753099908797 37.2140552400925 13.3688990400238 6.03635527790317 371 407 457 463 NA 86 NA
9744 1 secondary 18 63.3317175167763 2.71380665300705 2.3262456696251 1.814358873053 3.01570609226147 1.05874824662438 1.14075546258003 2.0005047672565 0.770572199973091 55.3965441839903 13.9456885348957 7.06224044848673 370 408 454 469 NA 84 NA
9747 2 unknown 14.3417265892009 53.5302270581049 2.88715330342605 2.63919635325114 2.07696374991441 3.1621808541735 1.08432461120186 1.50462718992322 2.16824014357028 0.90322730864144 63.8800704592397 16.8853018587442 7.82504367158188 371 407 485 490 NA 114 NA
9748 3 unknown 14.3417265892009 60.1654392819131 2.85256798904473 2.40657164990652 2.44623358568637 3.39199535359369 1.31282519658512 1.3119405876553 2.20751439760541 0.779596879686993 37.9826201158814 11.0619459897647 6.09293702041046 371 407 468 471 NA 97 NA
9754 3 principal 12 57.0527953579045 3.25111005635053 2.62437702627437 4.04119694099659 4.05557174001377 1.73635690575806 1.53447826982233 2.19088283234203 0.907152559976579 67.3914662115507 12.5873345771502 8.96800340998626 370 407 483 489 NA 113 NA
9755 2 principal 18 52.3438488954365 2.76835242418511 2.10167704789363 2.0245534640028 3.0747057389131 1.08233253273528 1.15275578672389 1.95358377956017 0.804015009910038 33.1487342364712 10.6193084326448 5.70854281727523 370 408 489 498 NA 119 NA
9756 1 principal 15 61.1078566567248 2.44519274124588 2.10420911880977 2.13595667086459 3.03226204516224 1.25216560864684 1.11551218929102 1.96870334345891 0.740549790687889 44.3288101765428 14.5305966206668 6.45463804553775 370 407 475 482 NA 105 NA
9757 1 principal 23 67.342877671845 2.65867992362799 2.30877620984262 2.10220848256881 3.09969337625494 1.17821722512749 1.43921674213587 2.44317027846327 0.853775818659906 61.8069004186258 15.6640872693536 7.12321505369447 370 407 468 475 NA 98 NA
9758 3 principal 10 NA NA NA NA NA NA NA NA NA 26.99419365103 11.8394619149784 4.65685915794708 370 408 447 462 NA 77 NA
9759 3 principal 23 64.7509492536948 2.60559243212593 2.34503177644454 1.6730119320899 2.92047732026623 1.08952162841895 0.958978279984002 1.91746236797303 0.653869598438102 45.0914652944148 13.4101342190946 6.76879679620176 370 408 463 475 NA 93 NA
9761 1 principal 12 NA NA NA NA NA NA NA NA NA 45.7059013357617 14.3712876274092 6.95742166747898 370 408 454 458 NA 84 NA
9762 3 principal 14 51.3615506116845 2.74085685194606 1.96126879903258 2.07457239392265 2.93880457278694 1.19968230987822 1.24184190803355 1.93437456609312 0.853146566969583 15.0437387720714 5.43020723932186 4.17214766202544 370 408 489 499 NA 119 NA
9764 1 principal 13 54.7991014029447 2.79219594565036 2.24931734605156 2.00258121793853 2.97977921238906 1.12609020452668 1.09889855107981 1.92696160970782 0.751805783694885 NA NA NA 370 408 489 493 NA 119 NA
9768 3 unknown 14.3417265892009 64.1654392819131 3.02006798904473 2.89990498323985 2.60573358568637 3.54824535359369 1.35457519658512 1.3054405876553 2.20426439760541 0.765096879686993 20.6636201158814 9.40594598976475 4.72193702041046 370 408 468 NA NA 98 NA
9769 2 principal 14 47.7263383878763 3.01152549966072 2.6793935023772 2.35480255815069 3.63349007336675 1.23843172449495 1.22027851030147 2.11285031205799 0.793776995924029 51.4151891154297 12.1145631083014 7.34325431319686 370 408 448 457 NA 78 NA
9770 2 secondary 2 NA NA NA NA NA NA NA NA NA 52.7992761447724 13.9939759081573 6.82673019475981 370 408 447 461 NA 77 NA
9771 2 principal 16 60.0350936416564 2.52085562858958 2.29061860846875 1.81592801107674 2.74197290613992 1.20175712861511 0.974642148512681 1.76384204580908 0.727771002917034 35.4834616759504 12.9294357704731 5.49539856523605 370 407 461 468 NA 91 NA
9772 3 principal 21 61.4421939999148 2.7508456365304 2.05014000368633 1.70313647916384 2.98624448749306 1.07269622429879 1.15611464177279 2.00947063422194 0.765375591445098 41.9156927338941 13.2397615569229 6.17265254416258 370 408 461 471 NA 91 NA
9774 1 unknown 14.3417265892009 61.7573677000633 2.67265548054679 2.37781608330461 1.63493013616528 2.9174614095824 1.05652079329367 0.80867904980717 1.63372230809565 0.652503099908797 64.3690552400925 16.5088990400238 7.27435527790318 371 407 450 464 NA 79 NA
9775 3 principal 12.5 70.1299841713495 2.48885925524941 2.31597496946392 0.957915804228105 2.52019244820706 0.826875756788096 1.03681917937514 1.8494432657798 0.76102606172483 29.7297843516809 10.4515527426931 5.53303947299606 371 407 458 465 NA 87 NA
9776 2 principal 14.3417265892009 62.7790933277624 2.50597159443316 2.38699461421022 2.19598271576812 3.31116969343293 1.26032410453195 1.40804567826769 2.15134665102653 0.904070036532414 55.0186871180074 15.9899136523759 6.85464586693234 370 408 447 451 NA 77 NA
9777 3 both 24 64.735671994565 2.42170234545372 2.04918701109883 1.7368144373163 2.78063979931505 1.08627519379998 1.14991721828957 2.00363676798968 0.784376488904378 59.8835917123077 16.6923858979584 7.19810915018438 370 408 449 465 NA 79 NA
9778 2 principal 12 66.4175831340963 3.26586203739852 3.16550172961899 2.00567710522463 3.33650724059357 1.03360632037479 1.11691487209026 2.1226085783069 0.772032988931025 NA NA NA 371 407 450 458 NA 79 NA
